29	29					9979	986	
29	58							
29	87							
29	116					Ответ:	263	86
29	145							
29	174							
29	203							
29	232							
29	261							
29	290							
29	319							
30	349							
30	379							
30	409							
30	439							
30	469							
30	499							
30	529							
30	559							
30	589							
30	619							
30	649							
31	680							
31	711							
31	742							
31	773							
31	804							
31	835							
31	866							
31	897							
31	928							
31	959							
31	990							
31	1021							
31	1052							
31	1083							
31	1114							
31	1145							
31	1176							
31	1207							
31	1238							
32	1270							
32	1302							
32	1334							
32	1366							
32	1398							
32	1430							
32	1462							
32	1494							
32	1526							
32	1558							
32	1590							
32	1622							
32	1654							
32	1686							
32	1718							
33	1751							
33	1784							
33	1817							
33	1850							
33	1883							
33	1916							
33	1949							
33	1982							
33	2015							
33	2048							
33	2081							
33	2114							
33	2147							
33	2180							
34	2214							
34	2248							
34	2282							
34	2316							
34	2350							
34	2384							
34	2418							
34	2452							
34	2486							
34	2520							
34	2554							
34	2588							
35	2623							
35	2658							
35	2693							
35	2728							
35	2763							
35	2798							
35	2833							
35	2868							
35	2903							
35	2938							
35	2973							
35	3008							
35	3043							
35	3078							
36	3114							
36	3150							
36	3186							
36	3222							
36	3258							
36	3294							
36	3330							
36	3366							
36	3402							
36	3438							
36	3474							
36	3510							
36	3546							
36	3582							
36	3618							
36	3654							
36	3690							
37	3727							
37	3764							
37	3801							
37	3838							
37	3875							
37	3912							
37	3949							
37	3986							
37	4023							
37	4060							
37	4097							
38	4135							
38	4173							
38	4211							
38	4249							
38	4287							
38	4325							
38	4363							
38	4401							
38	4439							
38	4477							
38	4515							
38	4553							
38	4591							
39	4630							
39	4669							
39	4708							
39	4747							
39	4786							
39	4825							
39	4864							
39	4903							
39	4942							
39	4981							
39	5020							
39	5059							
39	5098							
40	5138							
40	5178							
40	5218							
40	5258							
40	5298							
40	5338							
40	5378							
40	5418							
40	5458							
40	5498							
40	5538							
40	5578							
40	5618							
40	5658							
40	5698							
40	5738							
40	5778							
40	5818							
40	5858							
40	5898							
40	5938							
40	5978							
41	6019							
41	6060							
41	6101							
41	6142							
41	6183							
41	6224							
41	6265							
41	6306							
41	6347							
42	6389							
42	6431							
42	6473							
42	6515							
42	6557							
42	6599							
42	6641							
42	6683							
42	6725							
42	6767							
42	6809							
42	6851							
42	6893							
42	6935							
42	6977							
42	7019							
43	7062							
43	7105							
43	7148							
43	7191							
43	7234							
43	7277							
43	7320							
43	7363							
43	7406							
43	7449							
43	7492							
43	7535							
43	7578							
43	7621							
43	7664							
43	7707							
43	7750							
43	7793							
43	7836							
43	7879							
43	7922							
43	7965							
44	8009							
44	8053							
44	8097							
44	8141							
44	8185							
44	8229							
44	8273							
44	8317							
44	8361							
44	8405							
44	8449							
44	8493							
44	8537							
44	8581							
44	8625							
44	8669							
44	8713							
45	8758							
45	8803							
45	8848							
45	8893							
45	8938							
45	8983							
45	9028							
45	9073							
45	9118							
45	9163							
45	9208							
45	9253							
45	9298							
45	9343							
45	9388							
45	9433							
46	9479							
46	9525							
46	9571							
46	9617							
46	9663							
46	9709							
46	9755							
46	9801							
46	9847							
46	9893							
86	9979	0						
47	10026							
47	10073							
47	10120							
47	10167							
47	10214							
47	10261							
47	10308							
47	10355							
47	10402							
47	10449							
47	10496							
48	10544							
48	10592							
48	10640							
48	10688							
48	10736							
48	10784							
48	10832							
48	10880							
48	10928							
48	10976							
48	11024							
48	11072							
48	11120							
48	11168							
48	11216							
48	11264							
48	11312							
49	11361							
49	11410							
49	11459							
49	11508							
49	11557							
49	11606							
49	11655							
49	11704							
49	11753							
49	11802							
49	11851							
49	11900							
49	11949							
49	11998							
49	12047							
49	12096							
50	12146							
50	12196							
50	12246							
50	12296							
50	12346							
50	12396							
50	12446							
50	12496							
50	12546							
50	12596							
50	12646							
51	12697							
51	12748							
51	12799							
51	12850							
51	12901							
51	12952							
51	13003							
51	13054							
51	13105							
51	13156							
51	13207							
51	13258							
51	13309							
51	13360							
51	13411							
51	13462							
51	13513							
51	13564							
52	13616							
52	13668							
52	13720							
52	13772							
52	13824							
52	13876							
52	13928							
52	13980							
52	14032							
52	14084							
53	14137							
53	14190							
53	14243							
53	14296							
53	14349							
53	14402							
53	14455							
53	14508							
53	14561							
53	14614							
53	14667							
53	14720							
53	14773							
53	14826							
53	14879							
53	14932							
53	14985							
53	15038							
53	15091							
53	15144							
53	15197							
54	15251							
54	15305							
54	15359							
54	15413							
54	15467							
54	15521							
54	15575							
54	15629							
54	15683							
54	15737							
54	15791							
54	15845							
54	15899							
54	15953							
54	16007							
54	16061							
54	16115							
54	16169							
55	16224							
55	16279							
55	16334							
55	16389							
55	16444							
55	16499							
55	16554							
55	16609							
55	16664							
55	16719							
55	16774							
55	16829							
55	16884							
55	16939							
55	16994							
56	17050							
56	17106							
56	17162							
56	17218							
56	17274							
56	17330							
56	17386							
56	17442							
56	17498							
56	17554							
56	17610							
57	17667							
57	17724							
57	17781							
57	17838							
57	17895							
57	17952							
57	18009							
57	18066							
57	18123							
57	18180							
57	18237							
57	18294							
57	18351							
57	18408							
57	18465							
58	18523							
58	18581							
58	18639							
58	18697							
58	18755							
58	18813							
58	18871							
58	18929							
58	18987							
59	19046							
59	19105							
59	19164							
59	19223							
59	19282							
59	19341							
59	19400							
59	19459							
59	19518							
59	19577							
59	19636							
59	19695							
60	19755							
60	19815							
60	19875							
60	19935							
60	19995							
60	20055							
60	20115							
60	20175							
60	20235							
61	20296							
61	20357							
61	20418							
61	20479							
61	20540							
61	20601							
61	20662							
61	20723							
61	20784							
61	20845							
61	20906							
62	20968							
62	21030							
62	21092							
62	21154							
62	21216							
62	21278							
62	21340							
62	21402							
62	21464							
62	21526							
62	21588							
62	21650							
62	21712							
62	21774							
63	21837							
63	21900							
63	21963							
63	22026							
63	22089							
63	22152							
63	22215							
63	22278							
63	22341							
63	22404							
63	22467							
63	22530							
63	22593							
63	22656							
63	22719							
63	22782							
63	22845							
63	22908							
63	22971							
63	23034							
63	23097							
63	23160							
63	23223							
63	23286							
63	23349							
63	23412							
64	23476							
64	23540							
64	23604							
64	23668							
64	23732							
64	23796							
64	23860							
64	23924							
64	23988							
64	24052							
64	24116							
64	24180							
64	24244							
64	24308							
65	24373							
65	24438							
65	24503							
65	24568							
65	24633							
65	24698							
65	24763							
65	24828							
65	24893							
65	24958							
66	25024							
66	25090							
66	25156							
66	25222							
66	25288							
66	25354							
66	25420							
66	25486							
66	25552							
66	25618							
66	25684							
66	25750							
66	25816							
66	25882							
66	25948							
66	26014							
66	26080							
66	26146							
66	26212							
66	26278							
67	26345							
67	26412							
67	26479							
67	26546							
67	26613							
67	26680							
67	26747							
67	26814							
67	26881							
67	26948							
67	27015							
67	27082							
67	27149							
68	27217							
68	27285							
68	27353							
68	27421							
68	27489							
68	27557							
68	27625							
68	27693							
68	27761							
68	27829							
68	27897							
68	27965							
68	28033							
68	28101							
68	28169							
68	28237							
68	28305							
68	28373							
68	28441							
68	28509							
68	28577							
68	28645							
68	28713							
69	28782							
69	28851							
69	28920							
69	28989							
69	29058							
69	29127							
69	29196							
69	29265							
69	29334							
69	29403							
69	29472							
69	29541							
69	29610							
70	29680							
70	29750							
70	29820							
70	29890							
70	29960							
70	30030							
70	30100							
70	30170							
70	30240							
70	30310							
70	30380							
70	30450							
70	30520							
70	30590							
71	30661							
71	30732							
71	30803							
71	30874							
71	30945							
71	31016							
71	31087							
71	31158							
71	31229							
71	31300							
71	31371							
71	31442							
71	31513							
72	31585							
72	31657							
72	31729							
72	31801							
72	31873							
72	31945							
72	32017							
72	32089							
72	32161							
72	32233							
72	32305							
72	32377							
72	32449							
72	32521							
72	32593							
72	32665							
72	32737							
72	32809							
72	32881							
72	32953							
73	33026							
73	33099							
73	33172							
73	33245							
73	33318							
73	33391							
73	33464							
73	33537							
73	33610							
73	33683							
73	33756							
73	33829							
73	33902							
73	33975							
73	34048							
73	34121							
73	34194							
73	34267							
73	34340							
73	34413							
73	34486							
73	34559							
73	34632							
73	34705							
73	34778							
74	34852							
74	34926							
74	35000							
74	35074							
74	35148							
74	35222							
74	35296							
74	35370							
74	35444							
74	35518							
74	35592							
74	35666							
74	35740							
74	35814							
74	35888							
74	35962							
74	36036							
74	36110							
74	36184							
74	36258							
74	36332							
74	36406							
75	36481							
75	36556							
